id,name,group,vote,first,info,ratio,vratio,fratio,vote1,first1,ratio1,vratio1,fratio1,vote2,first2,ratio2,vratio2,fratio2
231,冷吟闲醉,东方绯想天，全人类的天乐录,13,0,<a href='./?m=info&type=music&id=231' target='_blank'>点击查看详情</a>,0%,0.21%,0%,6,1,16.67%,0.1%,0.02%,3,1,33.33%,0.06%,0.02%
232,云外苍天,东方绯想天，全人类的天乐录,11,1,<a href='./?m=info&type=music&id=232' target='_blank'>点击查看详情</a>,9.09%,0.18%,0.02%,9,0,0%,0.15%,0%,8,0,0%,0.16%,0%
233,黑海中的绯红 ～ Legendary Fish,东方绯想天，全人类的天乐录,35,2,<a href='./?m=info&type=music&id=233' target='_blank'>点击查看详情</a>,5.71%,0.56%,0.03%,38,5,13.16%,0.63%,0.09%,27,3,11.11%,0.53%,0.06%
234,天衣无缝,东方绯想天，全人类的天乐录,88,7,<a href='./?m=info&type=music&id=234' target='_blank'>点击查看详情</a>,7.95%,1.41%,0.12%,51,2,3.92%,0.85%,0.04%,35,1,2.86%,0.69%,0.02%
235,有顶天变 ～ Wonderful Heaven,东方绯想天，全人类的天乐录,305,27,<a href='./?m=info&type=music&id=235' target='_blank'>点击查看详情</a>,8.85%,4.87%,0.46%,264,26,9.85%,4.4%,0.46%,245,21,8.57%,4.81%,0.45%
236,幼小的有顶天,东方绯想天，全人类的天乐录,85,2,<a href='./?m=info&type=music&id=236' target='_blank'>点击查看详情</a>,2.35%,1.36%,0.03%,81,4,4.94%,1.35%,0.07%,96,9,9.38%,1.88%,0.19%
237,暮色苍然,东方绯想天，全人类的天乐录,117,12,<a href='./?m=info&type=music&id=237' target='_blank'>点击查看详情</a>,10.26%,1.87%,0.2%,131,11,8.4%,2.18%,0.2%,117,7,5.98%,2.3%,0.15%
238,东方绯想天,东方绯想天，全人类的天乐录,591,80,<a href='./?m=info&type=music&id=238' target='_blank'>点击查看详情</a>,13.54%,9.44%,1.35%,495,80,16.16%,8.25%,1.42%,362,54,14.92%,7.11%,1.15%
239,地灵们的起床,东方地灵殿,15,1,<a href='./?m=info&type=music&id=239' target='_blank'>点击查看详情</a>,6.67%,0.24%,0.02%,10,0,0%,0.17%,0%,14,0,0%,0.27%,0%
240,昏暗的风穴,东方地灵殿,37,3,<a href='./?m=info&type=music&id=240' target='_blank'>点击查看详情</a>,8.11%,0.59%,0.05%,17,0,0%,0.28%,0%,25,1,4%,0.49%,0.02%
241,被封印的妖怪　～ Lost Place,东方地灵殿,6,0,<a href='./?m=info&type=music&id=241' target='_blank'>点击查看详情</a>,0%,0.1%,0%,3,0,0%,0.05%,0%,9,0,0%,0.18%,0%
242,阻绝人迹之桥,东方地灵殿,42,4,<a href='./?m=info&type=music&id=242' target='_blank'>点击查看详情</a>,9.52%,0.67%,0.07%,31,3,9.68%,0.52%,0.05%,23,2,8.7%,0.45%,0.04%
243,绿眼的嫉妒,东方地灵殿,235,31,<a href='./?m=info&type=music&id=243' target='_blank'>点击查看详情</a>,13.19%,3.75%,0.52%,250,33,13.2%,4.17%,0.59%,262,25,9.54%,5.14%,0.53%
244,漫游旧地狱街道,东方地灵殿,276,13,<a href='./?m=info&type=music&id=244' target='_blank'>点击查看详情</a>,4.71%,4.41%,0.22%,297,11,3.7%,4.95%,0.2%,312,14,4.49%,6.12%,0.3%
245,大江山的花之酒宴,东方地灵殿,92,5,<a href='./?m=info&type=music&id=245' target='_blank'>点击查看详情</a>,5.43%,1.47%,0.08%,96,5,5.21%,1.6%,0.09%,140,4,2.86%,2.75%,0.09%
246,Heartfelt Fancy,东方地灵殿，伊奘诺物质,72,7,<a href='./?m=info&type=music&id=246' target='_blank'>点击查看详情</a>,9.72%,1.15%,0.12%,42,2,4.76%,0.7%,0.04%,39,8,20.51%,0.77%,0.17%
247,少女觉 ～ 3rd eye,东方地灵殿,859,111,<a href='./?m=info&type=music&id=247' target='_blank'>点击查看详情</a>,12.92%,13.72%,1.87%,875,126,14.4%,14.59%,2.24%,839,114,13.59%,16.47%,2.43%
248,废狱摇篮曲,东方地灵殿,534,49,<a href='./?m=info&type=music&id=248' target='_blank'>点击查看详情</a>,9.18%,8.53%,0.83%,445,50,11.24%,7.42%,0.89%,437,39,8.92%,8.58%,0.83%
249,尸体旅行　～ Be of good cheer!,东方地灵殿,101,4,<a href='./?m=info&type=music&id=249' target='_blank'>点击查看详情</a>,3.96%,1.61%,0.07%,71,7,9.86%,1.18%,0.12%,104,6,5.77%,2.04%,0.13%
250,业火地幔,东方地灵殿,20,1,<a href='./?m=info&type=music&id=250' target='_blank'>点击查看详情</a>,5%,0.32%,0.02%,30,1,3.33%,0.5%,0.02%,31,3,9.68%,0.61%,0.06%
251,灵知的太阳信仰 ～ Nuclear Fusion,东方地灵殿，东方非想天则，核热造神非想天则,274,20,<a href='./?m=info&type=music&id=251' target='_blank'>点击查看详情</a>,7.3%,4.38%,0.34%,203,19,9.36%,3.38%,0.34%,194,19,9.79%,3.81%,0.4%
252,Last Remote,东方地灵殿,383,40,<a href='./?m=info&type=music&id=252' target='_blank'>点击查看详情</a>,10.44%,6.12%,0.67%,318,33,10.38%,5.3%,0.59%,346,41,11.85%,6.79%,0.87%
253,哈德曼的妖怪少女,东方地灵殿，鸟船遗迹，东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎,1045,164,<a href='./?m=info&type=music&id=253' target='_blank'>点击查看详情</a>,15.69%,16.7%,2.77%,839,125,14.9%,13.99%,2.22%,806,110,13.65%,15.82%,2.34%
254,地灵们的归家,东方地灵殿,19,0,<a href='./?m=info&type=music&id=254' target='_blank'>点击查看详情</a>,0%,0.3%,0%,10,2,20%,0.17%,0.04%,10,1,10%,0.2%,0.02%
255,能源黎明 ～ Future Dream...,东方地灵殿,18,1,<a href='./?m=info&type=music&id=255' target='_blank'>点击查看详情</a>,5.56%,0.29%,0.02%,11,1,9.09%,0.18%,0.02%,8,1,12.5%,0.16%,0.02%
256,青空之影,东方星莲船,24,2,<a href='./?m=info&type=music&id=256' target='_blank'>点击查看详情</a>,8.33%,0.38%,0.03%,26,3,11.54%,0.43%,0.05%,15,1,6.67%,0.29%,0.02%
257,春之岸边,东方星莲船,151,4,<a href='./?m=info&type=music&id=257' target='_blank'>点击查看详情</a>,2.65%,2.41%,0.07%,116,7,6.03%,1.93%,0.12%,86,4,4.65%,1.69%,0.09%
258,小小的贤将,东方星莲船,20,1,<a href='./?m=info&type=music&id=258' target='_blank'>点击查看详情</a>,5%,0.32%,0.02%,22,0,0%,0.37%,0%,26,0,0%,0.51%,0%
259,封闭的云中通路,东方星莲船,6,1,<a href='./?m=info&type=music&id=259' target='_blank'>点击查看详情</a>,16.67%,0.1%,0.02%,0,0,0%,0%,0%,1,0,0%,0.02%,0%
260,请注意万年备用伞,东方星莲船,139,13,<a href='./?m=info&type=music&id=260' target='_blank'>点击查看详情</a>,9.35%,2.22%,0.22%,131,5,3.82%,2.18%,0.09%,132,7,5.3%,2.59%,0.15%
261,Sky Ruin,东方星莲船,9,1,<a href='./?m=info&type=music&id=261' target='_blank'>点击查看详情</a>,11.11%,0.14%,0.02%,6,0,0%,0.1%,0%,3,0,0%,0.06%,0%
262,守旧老爹与前卫少女,东方星莲船，东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎,16,1,<a href='./?m=info&type=music&id=262' target='_blank'>点击查看详情</a>,6.25%,0.26%,0.02%,13,1,7.69%,0.22%,0.02%,14,0,0%,0.27%,0%
263,幽灵客船的时空穿越之旅,东方星莲船,54,2,<a href='./?m=info&type=music&id=263' target='_blank'>点击查看详情</a>,3.7%,0.86%,0.03%,45,2,4.44%,0.75%,0.04%,47,2,4.26%,0.92%,0.04%
264,Captain Murasa,东方星莲船,50,3,<a href='./?m=info&type=music&id=264' target='_blank'>点击查看详情</a>,6%,0.8%,0.05%,51,3,5.88%,0.85%,0.05%,57,4,7.02%,1.12%,0.09%
265,魔界地方都市秘境,东方星莲船，旧约酒吧,37,0,<a href='./?m=info&type=music&id=265' target='_blank'>点击查看详情</a>,0%,0.59%,0%,48,3,6.25%,0.8%,0.05%,35,1,2.86%,0.69%,0.02%
266,虎纹的毘沙门天,东方星莲船,40,3,<a href='./?m=info&type=music&id=266' target='_blank'>点击查看详情</a>,7.5%,0.64%,0.05%,35,1,2.86%,0.58%,0.02%,42,1,2.38%,0.82%,0.02%
267,法界之火,东方星莲船,232,13,<a href='./?m=info&type=music&id=267' target='_blank'>点击查看详情</a>,5.6%,3.71%,0.22%,223,19,8.52%,3.72%,0.34%,246,16,6.5%,4.83%,0.34%
268,感情的摩天楼　～ Cosmic Mind,东方星莲船，鸟船遗迹，东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎,975,107,<a href='./?m=info&type=music&id=268' target='_blank'>点击查看详情</a>,10.97%,15.58%,1.8%,969,116,11.97%,16.15%,2.06%,982,128,13.03%,19.27%,2.73%
269,夜空中的UFO恋曲,东方星莲船，鸟船遗迹,33,0,<a href='./?m=info&type=music&id=269' target='_blank'>点击查看详情</a>,0%,0.53%,0%,33,1,3.03%,0.55%,0.02%,41,2,4.88%,0.8%,0.04%
270,平安时代的外星人,东方星莲船,191,15,<a href='./?m=info&type=music&id=270' target='_blank'>点击查看详情</a>,7.85%,3.05%,0.25%,176,14,7.95%,2.93%,0.25%,183,16,8.74%,3.59%,0.34%
271,妖怪寺,东方星莲船,2,0,<a href='./?m=info&type=music&id=271' target='_blank'>点击查看详情</a>,0%,0.03%,0%,3,0,0%,0.05%,0%,1,0,0%,0.02%,0%
272,空中的归路　～ Sky Dream,东方星莲船,18,1,<a href='./?m=info&type=music&id=272' target='_blank'>点击查看详情</a>,5.56%,0.29%,0.02%,18,0,0%,0.3%,0%,22,0,0%,0.43%,0%
273,你见到了那个影子吗,东方非想天则，核热造神非想天则,52,2,<a href='./?m=info&type=music&id=273' target='_blank'>点击查看详情</a>,3.85%,0.83%,0.03%,56,8,14.29%,0.93%,0.14%,66,4,6.06%,1.3%,0.09%
274,传说的巨神,东方非想天则，核热造神非想天则,2,0,<a href='./?m=info&type=music&id=274' target='_blank'>点击查看详情</a>,0%,0.03%,0%,3,0,0%,0.05%,0%,2,0,0%,0.04%,0%
275,我们的非想天则,东方非想天则，核热造神非想天则,61,4,<a href='./?m=info&type=music&id=275' target='_blank'>点击查看详情</a>,6.56%,0.97%,0.07%,74,5,6.76%,1.23%,0.09%,36,3,8.33%,0.71%,0.06%
276,人偶存在的风景,东方非想天则，核热造神非想天则,8,0,<a href='./?m=info&type=music&id=276' target='_blank'>点击查看详情</a>,0%,0.13%,0%,9,1,11.11%,0.15%,0.02%,6,0,0%,0.12%,0%
277,悠久的蒸汽机关,东方非想天则，核热造神非想天则,233,21,<a href='./?m=info&type=music&id=277' target='_blank'>点击查看详情</a>,9.01%,3.72%,0.35%,202,16,7.92%,3.37%,0.28%,162,17,10.49%,3.18%,0.36%
278,未知物Ｘ　～ Unfound Adventure,东方非想天则，核热造神非想天则，伊奘诺物质,15,1,<a href='./?m=info&type=music&id=278' target='_blank'>点击查看详情</a>,6.67%,0.24%,0.02%,6,0,0%,0.1%,0%,12,0,0%,0.24%,0%
279,空中飘浮的物体Ｘ,东方非想天则，核热造神非想天则,3,0,<a href='./?m=info&type=music&id=279' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,0,0%,0.03%,0%,0,0,0%,0%,0%
280,Newshound,DS东方文花帖,6,0,<a href='./?m=info&type=music&id=280' target='_blank'>点击查看详情</a>,0%,0.1%,0%,0,0,0%,0%,0%,2,0,0%,0.04%,0%
281,你所在之城的怪事,DS东方文花帖,8,0,<a href='./?m=info&type=music&id=281' target='_blank'>点击查看详情</a>,0%,0.13%,0%,7,0,0%,0.12%,0%,13,2,15.38%,0.26%,0.04%
282,现代妖怪殖民地,DS东方文花帖，东方三月精,6,0,<a href='./?m=info&type=music&id=282' target='_blank'>点击查看详情</a>,0%,0.1%,0%,6,0,0%,0.1%,0%,13,0,0%,0.26%,0%
283,复仇女神的要塞,DS东方文花帖,1,0,<a href='./?m=info&type=music&id=283' target='_blank'>点击查看详情</a>,0%,0.02%,0%,2,0,0%,0.03%,0%,4,0,0%,0.08%,0%
284,无间之钟 ～ Infinite Nightmare,DS东方文花帖，未知之花 魅知之旅,327,30,<a href='./?m=info&type=music&id=284' target='_blank'>点击查看详情</a>,9.17%,5.22%,0.51%,286,20,6.99%,4.77%,0.36%,368,34,9.24%,7.22%,0.72%
285,曲名不详,DS东方文花帖,0,0,<a href='./?m=info&type=music&id=285' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,1,0,0%,0.02%,0%
286,春之冰精,妖精大战争,19,2,<a href='./?m=info&type=music&id=286' target='_blank'>点击查看详情</a>,10.53%,0.3%,0.03%,16,0,0%,0.27%,0%,15,0,0%,0.29%,0%
287,赌上性命去恶作剧,妖精大战争，东方三月精,28,1,<a href='./?m=info&type=music&id=287' target='_blank'>点击查看详情</a>,3.57%,0.45%,0.02%,21,0,0%,0.35%,0%,26,0,0%,0.51%,0%
288,Loose Rain,妖精大战争,19,0,<a href='./?m=info&type=music&id=288' target='_blank'>点击查看详情</a>,0%,0.3%,0%,14,1,7.14%,0.23%,0.02%,23,0,0%,0.45%,0%
289,Magus Night,妖精大战争，东方心绮楼，暗黑能乐集心绮楼‎,51,3,<a href='./?m=info&type=music&id=289' target='_blank'>点击查看详情</a>,5.88%,0.81%,0.05%,55,6,10.91%,0.92%,0.11%,64,2,3.13%,1.26%,0.04%
290,春之冰精 -静-,妖精大战争,4,0,<a href='./?m=info&type=music&id=290' target='_blank'>点击查看详情</a>,0%,0.06%,0%,9,1,11.11%,0.15%,0.02%,6,1,16.67%,0.12%,0.02%
291,欲望深重的灵魂,东方神灵庙,13,0,<a href='./?m=info&type=music&id=291' target='_blank'>点击查看详情</a>,0%,0.21%,0%,13,0,0%,0.22%,0%,12,2,16.67%,0.24%,0.04%
292,死灵的夜樱,东方神灵庙,248,25,<a href='./?m=info&type=music&id=292' target='_blank'>点击查看详情</a>,10.08%,3.96%,0.42%,241,20,8.3%,4.02%,0.36%,227,23,10.13%,4.46%,0.49%
293,Ghost Lead,东方神灵庙,4,0,<a href='./?m=info&type=music&id=293' target='_blank'>点击查看详情</a>,0%,0.06%,0%,9,1,11.11%,0.15%,0.02%,11,1,9.09%,0.22%,0.02%
294,欢迎来到妖怪寺,东方神灵庙,2,0,<a href='./?m=info&type=music&id=294' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,0%,0.03%,0%,5,0,0%,0.1%,0%
295,门前的妖怪小姑娘,东方神灵庙,4,0,<a href='./?m=info&type=music&id=295' target='_blank'>点击查看详情</a>,0%,0.06%,0%,6,0,0%,0.1%,0%,8,1,12.5%,0.16%,0.02%
296,在美妙的墓地里住下吧,东方神灵庙，伊奘诺物质,46,1,<a href='./?m=info&type=music&id=296' target='_blank'>点击查看详情</a>,2.17%,0.73%,0.02%,36,3,8.33%,0.6%,0.05%,52,2,3.85%,1.02%,0.04%
297,Rigid Paradise,东方神灵庙,16,0,<a href='./?m=info&type=music&id=297' target='_blank'>点击查看详情</a>,0%,0.26%,0%,19,0,0%,0.32%,0%,15,0,0%,0.29%,0%
298,Desire Drive,东方神灵庙，鸟船遗迹,388,42,<a href='./?m=info&type=music&id=298' target='_blank'>点击查看详情</a>,10.82%,6.2%,0.71%,369,32,8.67%,6.15%,0.57%,371,41,11.05%,7.28%,0.87%
299,古老的元神,东方神灵庙，东方三月精,57,2,<a href='./?m=info&type=music&id=299' target='_blank'>点击查看详情</a>,3.51%,0.91%,0.03%,73,3,4.11%,1.22%,0.05%,84,7,8.33%,1.65%,0.15%
300,梦殿大祀庙,东方神灵庙,60,9,<a href='./?m=info&type=music&id=300' target='_blank'>点击查看详情</a>,15%,0.96%,0.15%,41,2,4.88%,0.68%,0.04%,53,2,3.77%,1.04%,0.04%
301,大神神话传,东方神灵庙，东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎，旧约酒吧,51,8,<a href='./?m=info&type=music&id=301' target='_blank'>点击查看详情</a>,15.69%,0.81%,0.13%,59,2,3.39%,0.98%,0.04%,76,3,3.95%,1.49%,0.06%
302,小小欲望的星空,东方神灵庙,70,4,<a href='./?m=info&type=music&id=302' target='_blank'>点击查看详情</a>,5.71%,1.12%,0.07%,61,1,1.64%,1.02%,0.02%,58,0,0%,1.14%,0%
303,圣德传说 ～ True Administrator,东方神灵庙，东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎,482,66,<a href='./?m=info&type=music&id=303' target='_blank'>点击查看详情</a>,13.69%,7.7%,1.11%,384,51,13.28%,6.4%,0.91%,431,41,9.51%,8.46%,0.87%
304,妖怪里参道,东方神灵庙，伊奘诺物质,18,2,<a href='./?m=info&type=music&id=304' target='_blank'>点击查看详情</a>,11.11%,0.29%,0.03%,17,1,5.88%,0.28%,0.02%,19,0,0%,0.37%,0%
305,佐渡的二岩,东方神灵庙，东方心绮楼，暗黑能乐集心绮楼‎,190,15,<a href='./?m=info&type=music&id=305' target='_blank'>点击查看详情</a>,7.89%,3.04%,0.25%,143,5,3.5%,2.38%,0.09%,162,10,6.17%,3.18%,0.21%
306,神社的新风,东方神灵庙,4,0,<a href='./?m=info&type=music&id=306' target='_blank'>点击查看详情</a>,0%,0.06%,0%,1,0,0%,0.02%,0%,3,0,0%,0.06%,0%
307,Desire Dream,东方神灵庙,17,2,<a href='./?m=info&type=music&id=307' target='_blank'>点击查看详情</a>,11.76%,0.27%,0.03%,20,2,10%,0.33%,0.04%,20,1,5%,0.39%,0.02%
308,幻想乡的二岩,东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎,33,0,<a href='./?m=info&type=music&id=308' target='_blank'>点击查看详情</a>,0%,0.53%,0%,35,0,0%,0.58%,0%,61,3,4.92%,1.2%,0.06%
309,亡失的情感,东方心绮楼，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎，旧约酒吧,232,32,<a href='./?m=info&type=music&id=309' target='_blank'>点击查看详情</a>,13.79%,3.71%,0.54%,211,28,13.27%,3.52%,0.5%,158,9,5.7%,3.1%,0.19%
310,尘世不变的悲观主义,东方心绮楼，暗黑能乐集心绮楼‎,48,2,<a href='./?m=info&type=music&id=310' target='_blank'>点击查看详情</a>,4.17%,0.77%,0.03%,38,3,7.89%,0.63%,0.05%,35,0,0%,0.69%,0%
311,心绮楼囃子,东方心绮楼，暗黑能乐集心绮楼‎,113,5,<a href='./?m=info&type=music&id=311' target='_blank'>点击查看详情</a>,4.42%,1.81%,0.08%,109,3,2.75%,1.82%,0.05%,126,9,7.14%,2.47%,0.19%
312,有人气的场所,东方心绮楼，暗黑能乐集心绮楼‎,1,0,<a href='./?m=info&type=music&id=312' target='_blank'>点击查看详情</a>,0%,0.02%,0%,2,0,0%,0.03%,0%,1,0,0%,0.02%,0%
313,无人气的场所,东方心绮楼，暗黑能乐集心绮楼‎,2,1,<a href='./?m=info&type=music&id=313' target='_blank'>点击查看详情</a>,50%,0.03%,0.02%,0,0,0%,0%,0%,2,0,0%,0.04%,0%
314,丑时三刻的村庄,东方心绮楼，暗黑能乐集心绮楼‎,2,0,<a href='./?m=info&type=music&id=314' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,0%,0.03%,0%,3,0,0%,0.06%,0%
315,本日的头版头条,东方心绮楼，暗黑能乐集心绮楼‎,1,0,<a href='./?m=info&type=music&id=315' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
316,晓云,东方心绮楼，暗黑能乐集心绮楼‎,37,2,<a href='./?m=info&type=music&id=316' target='_blank'>点击查看详情</a>,5.41%,0.59%,0.03%,26,1,3.85%,0.43%,0.02%,27,2,7.41%,0.53%,0.04%
317,官板黄昏新闻,东方心绮楼，暗黑能乐集心绮楼‎,7,0,<a href='./?m=info&type=music&id=317' target='_blank'>点击查看详情</a>,0%,0.11%,0%,8,0,0%,0.13%,0%,8,0,0%,0.16%,0%
318,不可思议的驱魔棒,东方辉针城,234,18,<a href='./?m=info&type=music&id=318' target='_blank'>点击查看详情</a>,7.69%,3.74%,0.3%,196,19,9.69%,3.27%,0.34%,156,9,5.77%,3.06%,0.19%
319,Mist Lake,东方辉针城,36,2,<a href='./?m=info&type=music&id=319' target='_blank'>点击查看详情</a>,5.56%,0.58%,0.03%,33,0,0%,0.55%,0%,40,2,5%,0.79%,0.04%
320,秘境的人鱼,东方辉针城，弹幕天邪鬼,13,1,<a href='./?m=info&type=music&id=320' target='_blank'>点击查看详情</a>,7.69%,0.21%,0.02%,20,0,0%,0.33%,0%,12,1,8.33%,0.24%,0.02%
321,往来于运河的人与妖,东方辉针城，东方铃奈庵,5,1,<a href='./?m=info&type=music&id=321' target='_blank'>点击查看详情</a>,20%,0.08%,0.02%,5,1,20%,0.08%,0.02%,8,1,12.5%,0.16%,0.02%
322,柳树下的杜拉罕,东方辉针城,30,0,<a href='./?m=info&type=music&id=322' target='_blank'>点击查看详情</a>,0%,0.48%,0%,31,1,3.23%,0.52%,0.02%,32,5,15.63%,0.63%,0.11%
323,满月的竹林,东方辉针城,49,3,<a href='./?m=info&type=music&id=323' target='_blank'>点击查看详情</a>,6.12%,0.78%,0.05%,51,1,1.96%,0.85%,0.02%,59,3,5.08%,1.16%,0.06%
324,孤独的狼人,东方辉针城,8,1,<a href='./?m=info&type=music&id=324' target='_blank'>点击查看详情</a>,12.5%,0.13%,0.02%,11,2,18.18%,0.18%,0.04%,17,0,0%,0.33%,0%
325,Magical Storm,东方辉针城,13,1,<a href='./?m=info&type=music&id=325' target='_blank'>点击查看详情</a>,7.69%,0.21%,0.02%,10,0,0%,0.17%,0%,7,0,0%,0.14%,0%
326,幻想净琉璃,东方辉针城，弹幕天邪鬼,498,40,<a href='./?m=info&type=music&id=326' target='_blank'>点击查看详情</a>,8.03%,7.96%,0.67%,354,30,8.47%,5.9%,0.53%,355,21,5.92%,6.97%,0.45%
327,沉向空中的辉针城,东方辉针城，燕石博物志,94,7,<a href='./?m=info&type=music&id=327' target='_blank'>点击查看详情</a>,7.45%,1.5%,0.12%,90,4,4.44%,1.5%,0.07%,106,3,2.83%,2.08%,0.06%
328,Reverse Ideology,东方辉针城，弹幕天邪鬼，旧约酒吧,110,11,<a href='./?m=info&type=music&id=328' target='_blank'>点击查看详情</a>,10%,1.76%,0.19%,106,16,15.09%,1.77%,0.28%,117,12,10.26%,2.3%,0.26%
329,针小棒大的天守阁,东方辉针城,10,0,<a href='./?m=info&type=music&id=329' target='_blank'>点击查看详情</a>,0%,0.16%,0%,22,1,4.55%,0.37%,0.02%,23,1,4.35%,0.45%,0.02%
330,辉光之针的小人族　～ Little Princess,东方辉针城，东方深秘录，深秘乐曲集‎,1589,296,<a href='./?m=info&type=music&id=330' target='_blank'>点击查看详情</a>,18.63%,25.39%,4.99%,1230,213,17.32%,20.5%,3.79%,1159,221,19.07%,22.75%,4.71%
331,魔力的雷云,东方辉针城,37,0,<a href='./?m=info&type=music&id=331' target='_blank'>点击查看详情</a>,0%,0.59%,0%,26,0,0%,0.43%,0%,28,0,0%,0.55%,0%
332,原初的节拍　～ Pristine Beat,东方辉针城,294,22,<a href='./?m=info&type=music&id=332' target='_blank'>点击查看详情</a>,7.48%,4.7%,0.37%,223,22,9.87%,3.72%,0.39%,254,19,7.48%,4.99%,0.4%
333,小槌的魔力,东方辉针城,12,0,<a href='./?m=info&type=music&id=333' target='_blank'>点击查看详情</a>,0%,0.19%,0%,14,0,0%,0.23%,0%,20,1,5%,0.39%,0.02%
334,非常非常神奇的道具们,东方辉针城,10,0,<a href='./?m=info&type=music&id=334' target='_blank'>点击查看详情</a>,0%,0.16%,0%,5,0,0%,0.08%,0%,9,0,0%,0.18%,0%
335,燃起犯规的狼烟,弹幕天邪鬼,16,0,<a href='./?m=info&type=music&id=335' target='_blank'>点击查看详情</a>,0%,0.26%,0%,16,1,6.25%,0.27%,0.02%,20,0,0%,0.39%,0%
336,以犯规对不可能的弹幕,弹幕天邪鬼,47,1,<a href='./?m=info&type=music&id=336' target='_blank'>点击查看详情</a>,2.13%,0.75%,0.02%,57,0,0%,0.95%,0%,53,2,3.77%,1.04%,0.04%
337,Midnight Spell Card,弹幕天邪鬼,2,0,<a href='./?m=info&type=music&id=337' target='_blank'>点击查看详情</a>,0%,0.03%,0%,4,0,0%,0.07%,0%,4,0,0%,0.08%,0%
338,浪漫逃飞行,弹幕天邪鬼,70,0,<a href='./?m=info&type=music&id=338' target='_blank'>点击查看详情</a>,0%,1.12%,0%,71,4,5.63%,1.18%,0.07%,73,2,2.74%,1.43%,0.04%
339,永远的三日天下,弹幕天邪鬼，燕石博物志,308,31,<a href='./?m=info&type=music&id=339' target='_blank'>点击查看详情</a>,10.06%,4.92%,0.52%,298,22,7.38%,4.97%,0.39%,293,13,4.44%,5.75%,0.28%
340,震撼心灵的都市传说,东方深秘录，深秘乐曲集‎,23,1,<a href='./?m=info&type=music&id=340' target='_blank'>点击查看详情</a>,4.35%,0.37%,0.02%,22,1,4.55%,0.37%,0.02%,18,0,0%,0.35%,0%
341,幻想乡不可思议发现,东方深秘录，深秘乐曲集‎,0,0,<a href='./?m=info&type=music&id=341' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,1,0,0%,0.02%,0%
342,有珠子的日常,东方深秘录，深秘乐曲集‎,0,0,<a href='./?m=info&type=music&id=342' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,0,0,0%,0%,0%
343,显现的传承形态,东方深秘录，深秘乐曲集‎,1,0,<a href='./?m=info&type=music&id=343' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,0%,0.02%,0%,4,1,25%,0.08%,0.02%
344,时代风潮的造访,东方深秘录，深秘乐曲集‎,2,1,<a href='./?m=info&type=music&id=344' target='_blank'>点击查看详情</a>,50%,0.03%,0.02%,1,1,100%,0.02%,0.02%,0,0,0%,0%,0%
345,价值不明,东方深秘录，深秘乐曲集‎,2,0,<a href='./?m=info&type=music&id=345' target='_blank'>点击查看详情</a>,0%,0.03%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
346,相信可能性,东方深秘录，深秘乐曲集‎,1,0,<a href='./?m=info&type=music&id=346' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,0%,0.02%,0%,0,0,0%,0%,0%
347,知晓真相之人,东方深秘录，深秘乐曲集‎,1,0,<a href='./?m=info&type=music&id=347' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,0%,0.02%,0%,5,0,0%,0.1%,0%
348,外界民俗,东方深秘录，深秘乐曲集‎,4,0,<a href='./?m=info&type=music&id=348' target='_blank'>点击查看详情</a>,0%,0.06%,0%,3,0,0%,0.05%,0%,5,0,0%,0.1%,0%
349,各自的结局,东方深秘录，深秘乐曲集‎,5,0,<a href='./?m=info&type=music&id=349' target='_blank'>点击查看详情</a>,0%,0.08%,0%,6,1,16.67%,0.1%,0.02%,4,0,0%,0.08%,0%
350,被揭晓的深秘,东方深秘录，深秘乐曲集‎,13,1,<a href='./?m=info&type=music&id=350' target='_blank'>点击查看详情</a>,7.69%,0.21%,0.02%,14,1,7.14%,0.23%,0.02%,6,0,0%,0.12%,0%
351,灵异任你选（Occult Attract）,东方深秘录，深秘乐曲集‎，东方外来韦编,3,0,<a href='./?m=info&type=music&id=351' target='_blank'>点击查看详情</a>,0%,0.05%,0%,9,0,0%,0.15%,0%,5,0,0%,0.1%,0%
