id,name,group,vote,first,info,ratio,vratio,fratio,vote1,first1,ratio1,vratio1,fratio1,vote2,first2,ratio2,vratio2,fratio2
350,被揭晓的深秘,东方深秘录，深秘乐曲集‎,6,0,<a href='./?m=info&type=music&id=350' target='_blank'>点击查看详情</a>,0%,0.09%,0%,10,1,10%,0.17%,0.02%,13,1,7.69%,0.21%,0.02%
351,灵异任你选（Occult Attract）,东方深秘录，深秘乐曲集‎，东方外来韦编，东方凭依华,3,0,<a href='./?m=info&type=music&id=351' target='_blank'>点击查看详情</a>,0%,0.04%,0%,1,0,0%,0.02%,0%,3,0,0%,0.05%,0%
352,七玉搜集大摊牌,东方深秘录，深秘乐曲集‎,7,0,<a href='./?m=info&type=music&id=352' target='_blank'>点击查看详情</a>,0%,0.1%,0%,2,0,0%,0.03%,0%,4,0,0%,0.06%,0%
353,公正的争夺,东方深秘录，深秘乐曲集‎,0,0,<a href='./?m=info&type=music&id=353' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,3,0,0%,0.05%,0%
354,对跖点之钟,东方深秘录，深秘乐曲集‎,4,0,<a href='./?m=info&type=music&id=354' target='_blank'>点击查看详情</a>,0%,0.06%,0%,4,1,25%,0.07%,0.02%,2,0,0%,0.03%,0%
355,竹林大火,东方深秘录，深秘乐曲集‎,27,1,<a href='./?m=info&type=music&id=355' target='_blank'>点击查看详情</a>,3.7%,0.4%,0.02%,35,2,5.71%,0.61%,0.04%,62,2,3.23%,0.99%,0.03%
356,华狭间的战场,东方深秘录，深秘乐曲集‎，东方凭依华，完全凭依唱片名录,39,6,<a href='./?m=info&type=music&id=356' target='_blank'>点击查看详情</a>,15.38%,0.57%,0.09%,31,1,3.23%,0.54%,0.02%,39,1,2.56%,0.62%,0.02%
357,Last Occultism ~现世的秘术师,东方深秘录，深秘乐曲集‎，东方外来韦编，东方凭依华，完全凭依唱片名录,235,20,<a href='./?m=info&type=music&id=357' target='_blank'>点击查看详情</a>,8.51%,3.45%,0.31%,211,10,4.74%,3.67%,0.18%,218,16,7.34%,3.48%,0.27%
358,宇宙巫女现身,东方绀珠传,14,0,<a href='./?m=info&type=music&id=358' target='_blank'>点击查看详情</a>,0%,0.21%,0%,19,2,10.53%,0.33%,0.04%,32,1,3.13%,0.51%,0.02%
359,忘不了，那曾依藉的绿意,东方绀珠传,20,0,<a href='./?m=info&type=music&id=359' target='_blank'>点击查看详情</a>,0%,0.29%,0%,16,0,0%,0.28%,0%,19,0,0%,0.3%,0%
360,兔已着陆,东方绀珠传，东方铃奈庵,39,2,<a href='./?m=info&type=music&id=360' target='_blank'>点击查看详情</a>,5.13%,0.57%,0.03%,29,1,3.45%,0.51%,0.02%,34,1,2.94%,0.54%,0.02%
361,湖上倒映着洁净的月光,东方绀珠传,4,1,<a href='./?m=info&type=music&id=361' target='_blank'>点击查看详情</a>,25%,0.06%,0.02%,3,0,0%,0.05%,0%,3,0,0%,0.05%,0%
362,九月的南瓜,东方绀珠传，燕石博物志,55,3,<a href='./?m=info&type=music&id=362' target='_blank'>点击查看详情</a>,5.45%,0.81%,0.05%,57,2,3.51%,0.99%,0.04%,78,6,7.69%,1.25%,0.1%
363,飞翔于宇宙的不可思议巫女,东方绀珠传,80,4,<a href='./?m=info&type=music&id=363' target='_blank'>点击查看详情</a>,5%,1.18%,0.06%,77,1,1.3%,1.34%,0.02%,82,2,2.44%,1.31%,0.03%
364,永远的春梦,东方绀珠传，东方凭依华，完全凭依唱片名录，秘封噩梦日记,241,11,<a href='./?m=info&type=music&id=364' target='_blank'>点击查看详情</a>,4.56%,3.54%,0.17%,285,18,6.32%,4.96%,0.33%,264,10,3.79%,4.22%,0.17%
365,冻结的永远之都,东方绀珠传，燕石博物志,128,10,<a href='./?m=info&type=music&id=365' target='_blank'>点击查看详情</a>,7.81%,1.88%,0.15%,121,11,9.09%,2.11%,0.2%,148,12,8.11%,2.36%,0.2%
366,逆转的命运之轮,东方绀珠传,64,1,<a href='./?m=info&type=music&id=366' target='_blank'>点击查看详情</a>,1.56%,0.94%,0.02%,41,2,4.88%,0.71%,0.04%,62,6,9.68%,0.99%,0.1%
367,遥遥38万公里的航程,东方绀珠传,155,10,<a href='./?m=info&type=music&id=367' target='_blank'>点击查看详情</a>,6.45%,2.28%,0.15%,141,10,7.09%,2.46%,0.18%,169,8,4.73%,2.7%,0.13%
368,星条旗的小丑,东方绀珠传,270,14,<a href='./?m=info&type=music&id=368' target='_blank'>点击查看详情</a>,5.19%,3.97%,0.22%,260,13,5%,4.53%,0.24%,346,18,5.2%,5.53%,0.3%
369,故乡之星倒映之海,东方绀珠传，燕石博物志,511,32,<a href='./?m=info&type=music&id=369' target='_blank'>点击查看详情</a>,6.26%,7.51%,0.49%,402,28,6.97%,7%,0.51%,463,28,6.05%,7.4%,0.47%
370,Pure Furies　～ 心之所在,东方绀珠传，燕石博物志,1131,169,<a href='./?m=info&type=music&id=370' target='_blank'>点击查看详情</a>,14.94%,16.62%,2.61%,823,120,14.58%,14.33%,2.2%,759,80,10.54%,12.13%,1.35%
371,前所未见的噩梦世界,东方绀珠传,23,0,<a href='./?m=info&type=music&id=371' target='_blank'>点击查看详情</a>,0%,0.34%,0%,27,1,3.7%,0.47%,0.02%,31,4,12.9%,0.5%,0.07%
372,Pandemonic Planet,东方绀珠传，旧约酒吧,89,4,<a href='./?m=info&type=music&id=372' target='_blank'>点击查看详情</a>,4.49%,1.31%,0.06%,66,4,6.06%,1.15%,0.07%,59,3,5.08%,0.94%,0.05%
373,从神社所见之月,东方绀珠传,13,1,<a href='./?m=info&type=music&id=373' target='_blank'>点击查看详情</a>,7.69%,0.19%,0.02%,9,1,11.11%,0.16%,0.02%,16,1,6.25%,0.26%,0.02%
374,宇宙巫女归还,东方绀珠传,2,0,<a href='./?m=info&type=music&id=374' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,0%,0.03%,0%,8,0,0%,0.13%,0%
375,蓬莱传说,蓬莱人形,472,71,<a href='./?m=info&type=music&id=375' target='_blank'>点击查看详情</a>,15.04%,6.94%,1.1%,445,69,15.51%,7.75%,1.27%,427,95,22.25%,6.82%,1.6%
376,人偶之森,蓬莱人形,7,0,<a href='./?m=info&type=music&id=376' target='_blank'>点击查看详情</a>,0%,0.1%,0%,6,0,0%,0.1%,0%,6,0,0%,0.1%,0%
377,空中飞翔的巫女不可思议的每天,蓬莱人形,31,5,<a href='./?m=info&type=music&id=377' target='_blank'>点击查看详情</a>,16.13%,0.46%,0.08%,32,1,3.13%,0.56%,0.02%,18,1,5.56%,0.29%,0.02%
378,走在夜晚的莲台野,莲台野夜行,13,0,<a href='./?m=info&type=music&id=378' target='_blank'>点击查看详情</a>,0%,0.19%,0%,19,0,0%,0.33%,0%,22,0,0%,0.35%,0%
379,少女秘封俱乐部,莲台野夜行,406,40,<a href='./?m=info&type=music&id=379' target='_blank'>点击查看详情</a>,9.85%,5.97%,0.62%,344,34,9.88%,5.99%,0.62%,370,37,10%,5.91%,0.62%
380,古老的冥界寺,莲台野夜行,5,0,<a href='./?m=info&type=music&id=380' target='_blank'>点击查看详情</a>,0%,0.07%,0%,7,0,0%,0.12%,0%,3,0,0%,0.05%,0%
381,魔术师梅莉,莲台野夜行,30,0,<a href='./?m=info&type=music&id=381' target='_blank'>点击查看详情</a>,0%,0.44%,0%,29,3,10.34%,0.51%,0.06%,28,2,7.14%,0.45%,0.03%
382,月之妖鸟、化猫之幻,莲台野夜行,45,5,<a href='./?m=info&type=music&id=382' target='_blank'>点击查看详情</a>,11.11%,0.66%,0.08%,39,4,10.26%,0.68%,0.07%,47,4,8.51%,0.75%,0.07%
383,过去的花 ～ Fairy of Flower,莲台野夜行,50,3,<a href='./?m=info&type=music&id=383' target='_blank'>点击查看详情</a>,6%,0.73%,0.05%,52,3,5.77%,0.91%,0.06%,39,2,5.13%,0.62%,0.03%
384,幻想的永远祭,莲台野夜行,9,0,<a href='./?m=info&type=music&id=384' target='_blank'>点击查看详情</a>,0%,0.13%,0%,11,0,0%,0.19%,0%,6,0,0%,0.1%,0%
385,童祭 ～ Innocent Treasures,梦违科学世纪,946,138,<a href='./?m=info&type=music&id=385' target='_blank'>点击查看详情</a>,14.59%,13.9%,2.13%,779,101,12.97%,13.57%,1.85%,784,126,16.07%,12.53%,2.13%
386,华胥之梦,梦违科学世纪,27,3,<a href='./?m=info&type=music&id=386' target='_blank'>点击查看详情</a>,11.11%,0.4%,0.05%,31,2,6.45%,0.54%,0.04%,37,2,5.41%,0.59%,0.03%
387,科学世纪的少年少女,梦违科学世纪,110,7,<a href='./?m=info&type=music&id=387' target='_blank'>点击查看详情</a>,6.36%,1.62%,0.11%,92,4,4.35%,1.6%,0.07%,88,5,5.68%,1.41%,0.08%
388,梦境与现实的境界,梦违科学世纪,30,4,<a href='./?m=info&type=music&id=388' target='_blank'>点击查看详情</a>,13.33%,0.44%,0.06%,25,4,16%,0.44%,0.07%,23,3,13.04%,0.37%,0.05%
389,广重36号 ～ Neo Super-Express,卯酉东海道,292,25,<a href='./?m=info&type=music&id=389' target='_blank'>点击查看详情</a>,8.56%,4.29%,0.39%,190,9,4.74%,3.31%,0.17%,198,16,8.08%,3.16%,0.27%
390,53分钟的蓝色大海,卯酉东海道,70,6,<a href='./?m=info&type=music&id=390' target='_blank'>点击查看详情</a>,8.57%,1.03%,0.09%,60,7,11.67%,1.04%,0.13%,57,9,15.79%,0.91%,0.15%
391,青木原的传说,卯酉东海道,22,3,<a href='./?m=info&type=music&id=391' target='_blank'>点击查看详情</a>,13.64%,0.32%,0.05%,18,1,5.56%,0.31%,0.02%,13,3,23.08%,0.21%,0.05%
392,最澄澈的空与海,卯酉东海道,157,16,<a href='./?m=info&type=music&id=392' target='_blank'>点击查看详情</a>,10.19%,2.31%,0.25%,140,16,11.43%,2.44%,0.29%,150,20,13.33%,2.4%,0.34%
393,欢迎来到月面旅行团,大空魔术,42,5,<a href='./?m=info&type=music&id=393' target='_blank'>点击查看详情</a>,11.9%,0.62%,0.08%,32,2,6.25%,0.56%,0.04%,20,3,15%,0.32%,0.05%
394,天空的格林尼治,大空魔术,367,36,<a href='./?m=info&type=music&id=394' target='_blank'>点击查看详情</a>,9.81%,5.39%,0.56%,287,24,8.36%,5%,0.44%,240,22,9.17%,3.83%,0.37%
395,轮椅上的未来宇宙,大空魔术,100,7,<a href='./?m=info&type=music&id=395' target='_blank'>点击查看详情</a>,7%,1.47%,0.11%,126,6,4.76%,2.19%,0.11%,79,2,2.53%,1.26%,0.03%
396,卫星露天咖啡屋,大空魔术,149,12,<a href='./?m=info&type=music&id=396' target='_blank'>点击查看详情</a>,8.05%,2.19%,0.19%,100,13,13%,1.74%,0.24%,127,16,12.6%,2.03%,0.27%
397,G Free,大空魔术,21,1,<a href='./?m=info&type=music&id=397' target='_blank'>点击查看详情</a>,4.76%,0.31%,0.02%,22,0,0%,0.38%,0%,36,1,2.78%,0.58%,0.02%
398,大空魔术 ～ Magical Astronomy,大空魔术,58,1,<a href='./?m=info&type=music&id=398' target='_blank'>点击查看详情</a>,1.72%,0.85%,0.02%,50,0,0%,0.87%,0%,42,1,2.38%,0.67%,0.02%
399,月的另一侧,大空魔术,320,31,<a href='./?m=info&type=music&id=399' target='_blank'>点击查看详情</a>,9.69%,4.7%,0.48%,283,36,12.72%,4.93%,0.66%,301,37,12.29%,4.81%,0.62%
400,未知之花 魅知之旅,未知之花 魅知之旅,213,22,<a href='./?m=info&type=music&id=400' target='_blank'>点击查看详情</a>,10.33%,3.13%,0.34%,187,16,8.56%,3.26%,0.29%,142,9,6.34%,2.27%,0.15%
401,卫星鸟船,鸟船遗迹,17,2,<a href='./?m=info&type=music&id=401' target='_blank'>点击查看详情</a>,11.76%,0.25%,0.03%,15,0,0%,0.26%,0%,17,2,11.76%,0.27%,0.03%
402,特洛伊群的密林,鸟船遗迹,20,1,<a href='./?m=info&type=music&id=402' target='_blank'>点击查看详情</a>,5%,0.29%,0.02%,14,0,0%,0.24%,0%,13,1,7.69%,0.21%,0.02%
403,天鸟船神社,鸟船遗迹,21,0,<a href='./?m=info&type=music&id=403' target='_blank'>点击查看详情</a>,0%,0.31%,0%,14,1,7.14%,0.24%,0.02%,16,0,0%,0.26%,0%
404,天鸟船神社的结界,鸟船遗迹,32,3,<a href='./?m=info&type=music&id=404' target='_blank'>点击查看详情</a>,9.38%,0.47%,0.05%,29,1,3.45%,0.51%,0.02%,28,2,7.14%,0.45%,0.03%
405,漂浮于宇宙之中的幻想乡,鸟船遗迹,28,4,<a href='./?m=info&type=music&id=405' target='_blank'>点击查看详情</a>,14.29%,0.41%,0.06%,18,4,22.22%,0.31%,0.07%,20,1,5%,0.32%,0.02%
406,绿意盎然的疗养院,伊奘诺物质,12,1,<a href='./?m=info&type=music&id=406' target='_blank'>点击查看详情</a>,8.33%,0.18%,0.02%,13,1,7.69%,0.23%,0.02%,18,0,0%,0.29%,0%
407,被牛引到善光寺,伊奘诺物质,20,2,<a href='./?m=info&type=music&id=407' target='_blank'>点击查看详情</a>,10%,0.29%,0.03%,18,0,0%,0.31%,0%,17,1,5.88%,0.27%,0.02%
408,阿加尔塔之风,伊奘诺物质,94,9,<a href='./?m=info&type=music&id=408' target='_blank'>点击查看详情</a>,9.57%,1.38%,0.14%,101,12,11.88%,1.76%,0.22%,65,7,10.77%,1.04%,0.12%
409,伊奘诺物质,伊奘诺物质,29,4,<a href='./?m=info&type=music&id=409' target='_blank'>点击查看详情</a>,13.79%,0.43%,0.06%,23,1,4.35%,0.4%,0.02%,30,3,10%,0.48%,0.05%
410,收集日本各地的不可思议,伊奘诺物质,103,9,<a href='./?m=info&type=music&id=410' target='_blank'>点击查看详情</a>,8.74%,1.51%,0.14%,83,10,12.05%,1.45%,0.18%,53,9,16.98%,0.85%,0.15%
411,Theme of Eastern Story,幺乐团的历史 vol.5,19,1,<a href='./?m=info&type=music&id=411' target='_blank'>点击查看详情</a>,5.26%,0.28%,0.02%,16,2,12.5%,0.28%,0.04%,11,0,0%,0.18%,0%
412,Japanese Saga,东方求闻史纪,12,0,<a href='./?m=info&type=music&id=412' target='_blank'>点击查看详情</a>,0%,0.18%,0%,14,1,7.14%,0.24%,0.02%,9,0,0%,0.14%,0%
413,阿礼的孩子,东方求闻史纪,28,3,<a href='./?m=info&type=music&id=413' target='_blank'>点击查看详情</a>,10.71%,0.41%,0.05%,17,3,17.65%,0.3%,0.06%,24,4,16.67%,0.38%,0.07%
414,飞翔夜晚的鸠山 - Power MIX,东方求闻史纪,4,0,<a href='./?m=info&type=music&id=414' target='_blank'>点击查看详情</a>,0%,0.06%,0%,4,0,0%,0.07%,0%,2,0,0%,0.03%,0%
415,妖怪宇宙旅行,东方儚月抄,2,0,<a href='./?m=info&type=music&id=415' target='_blank'>点击查看详情</a>,0%,0.03%,0%,3,0,0%,0.05%,0%,4,0,0%,0.06%,0%
416,绵月的符卡 ～ Lunatic Blue,东方儚月抄,11,0,<a href='./?m=info&type=music&id=416' target='_blank'>点击查看详情</a>,0%,0.16%,0%,7,0,0%,0.12%,0%,7,0,0%,0.11%,0%
417,风神少女,东方文花帖，东方花映塚，东方文花帖，东方绯想天，全人类的天乐录,342,43,<a href='./?m=info&type=music&id=417' target='_blank'>点击查看详情</a>,12.57%,5.03%,0.66%,339,37,10.91%,5.9%,0.68%,312,40,12.82%,4.98%,0.67%
418,花映塚 ～ after Higan Retour,东方文花帖,3,0,<a href='./?m=info&type=music&id=418' target='_blank'>点击查看详情</a>,0%,0.04%,0%,8,0,0%,0.14%,0%,8,0,0%,0.13%,0%
419,魔法使的忧郁,The Grimoire of Marisa,53,8,<a href='./?m=info&type=music&id=419' target='_blank'>点击查看详情</a>,15.09%,0.78%,0.12%,43,5,11.63%,0.75%,0.09%,37,3,8.11%,0.59%,0.05%
420,Sunny Rutile Flection,东方三月精,4,0,<a href='./?m=info&type=music&id=420' target='_blank'>点击查看详情</a>,0%,0.06%,0%,3,1,33.33%,0.05%,0.02%,5,0,0%,0.08%,0%
421,夜晚无法入睡,东方三月精,20,1,<a href='./?m=info&type=music&id=421' target='_blank'>点击查看详情</a>,5%,0.29%,0.02%,13,0,0%,0.23%,0%,16,2,12.5%,0.26%,0.03%
422,妖精灿烂的样子,东方三月精,10,1,<a href='./?m=info&type=music&id=422' target='_blank'>点击查看详情</a>,10%,0.15%,0.02%,6,1,16.67%,0.1%,0.02%,4,1,25%,0.06%,0.02%
423,桑尼米尔克的红雾异变,东方三月精,7,0,<a href='./?m=info&type=music&id=423' target='_blank'>点击查看详情</a>,0%,0.1%,0%,13,0,0%,0.23%,0%,17,1,5.88%,0.27%,0.02%
424,雪月樱花之国,东方三月精,26,2,<a href='./?m=info&type=music&id=424' target='_blank'>点击查看详情</a>,7.69%,0.38%,0.03%,18,3,16.67%,0.31%,0.06%,17,1,5.88%,0.27%,0.02%
425,Star Voyage2008,东方三月精,5,0,<a href='./?m=info&type=music&id=425' target='_blank'>点击查看详情</a>,0%,0.07%,0%,4,1,25%,0.07%,0.02%,3,2,66.67%,0.05%,0.03%
426,可爱的大战争叠奏曲,东方三月精，妖精大战争,9,0,<a href='./?m=info&type=music&id=426' target='_blank'>点击查看详情</a>,0%,0.13%,0%,14,1,7.14%,0.24%,0.02%,15,0,0%,0.24%,0%
427,妖精冒险谭,东方三月精,3,1,<a href='./?m=info&type=music&id=427' target='_blank'>点击查看详情</a>,33.33%,0.04%,0.02%,3,0,0%,0.05%,0%,4,1,25%,0.06%,0.02%
428,两个世界,东方三月精,5,0,<a href='./?m=info&type=music&id=428' target='_blank'>点击查看详情</a>,0%,0.07%,0%,0,0,0%,0%,0%,1,0,0%,0.02%,0%
429,神域的捉迷藏生活,东方三月精,2,0,<a href='./?m=info&type=music&id=429' target='_blank'>点击查看详情</a>,0%,0.03%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
430,时刻旺盛的好奇心,东方三月精，妖精大战争,57,2,<a href='./?m=info&type=music&id=430' target='_blank'>点击查看详情</a>,3.51%,0.84%,0.03%,25,0,0%,0.44%,0%,22,0,0%,0.35%,0%
431,午夜中的妖精舞会,东方三月精，妖精大战争,32,1,<a href='./?m=info&type=music&id=431' target='_blank'>点击查看详情</a>,3.13%,0.47%,0.02%,32,0,0%,0.56%,0%,27,0,0%,0.43%,0%
432,妖精大战争 ～Faily Wars,东方三月精，妖精大战争,43,0,<a href='./?m=info&type=music&id=432' target='_blank'>点击查看详情</a>,0%,0.63%,0%,37,2,5.41%,0.64%,0.04%,43,1,2.33%,0.69%,0.02%
433,秋霜玉　～ Clockworks,其他作品,1,0,<a href='./?m=info&type=music&id=433' target='_blank'>点击查看详情</a>,0%,0.01%,0%,8,1,12.5%,0.14%,0.02%,5,0,0%,0.08%,0%
434,False Strawberry,其他作品,12,1,<a href='./?m=info&type=music&id=434' target='_blank'>点击查看详情</a>,8.33%,0.18%,0.02%,7,2,28.57%,0.12%,0.04%,3,0,0%,0.05%,0%
435,Primrose Shiver,其他作品,0,0,<a href='./?m=info&type=music&id=435' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
436,幻想帝都,其他作品,0,0,<a href='./?m=info&type=music&id=436' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,1,0,0%,0.02%,0%
437,Disastrous Gemini,其他作品,1,0,<a href='./?m=info&type=music&id=437' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
438,华之幻想 红梦之宙,其他作品,2,0,<a href='./?m=info&type=music&id=438' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,0,0%,0.02%,0%,0,0,0%,0%,0%
439,天空军团,其他作品,1,0,<a href='./?m=info&type=music&id=439' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,0,0%,0%,0%,1,0,0%,0.02%,0%
440,斯普特尼克幻夜,其他作品，The Grimoire of Marisa,2,0,<a href='./?m=info&type=music&id=440' target='_blank'>点击查看详情</a>,0%,0.03%,0%,4,0,0%,0.07%,0%,2,1,50%,0.03%,0.02%
441,机械马戏团　～ Reverie（Circus Reverie）,其他作品，蓬莱人形,21,2,<a href='./?m=info&type=music&id=441' target='_blank'>点击查看详情</a>,9.52%,0.31%,0.03%,22,1,4.55%,0.38%,0.02%,15,2,13.33%,0.24%,0.03%
442,卡纳维拉尔角的梦幻少女,其他作品,6,0,<a href='./?m=info&type=music&id=442' target='_blank'>点击查看详情</a>,0%,0.09%,0%,4,0,0%,0.07%,0%,3,0,0%,0.05%,0%
443,魔法少女十字军,其他作品，莲台野夜行,42,0,<a href='./?m=info&type=music&id=443' target='_blank'>点击查看详情</a>,0%,0.62%,0%,44,4,9.09%,0.77%,0.07%,38,3,7.89%,0.61%,0.05%
444,Antique Terror,其他作品,3,0,<a href='./?m=info&type=music&id=444' target='_blank'>点击查看详情</a>,0%,0.04%,0%,3,0,0%,0.05%,0%,1,0,0%,0.02%,0%
445,梦机械　～ Innocent Power,其他作品,2,0,<a href='./?m=info&type=music&id=445' target='_blank'>点击查看详情</a>,0%,0.03%,0%,0,0,0%,0%,0%,4,0,0%,0.06%,0%
446,幻想科学　～ Doll's Phantom,其他作品，梦违科学世纪,11,0,<a href='./?m=info&type=music&id=446' target='_blank'>点击查看详情</a>,0%,0.16%,0%,10,0,0%,0.17%,0%,13,0,0%,0.21%,0%
447,少女神性　～ Pandora's Box,其他作品,17,0,<a href='./?m=info&type=music&id=447' target='_blank'>点击查看详情</a>,0%,0.25%,0%,14,0,0%,0.24%,0%,9,0,0%,0.14%,0%
448,Silk Road Alice,其他作品,4,0,<a href='./?m=info&type=music&id=448' target='_blank'>点击查看详情</a>,0%,0.06%,0%,5,0,0%,0.09%,0%,6,0,0%,0.1%,0%
449,魔女们的舞会　～ Magus,其他作品，东方萃梦想，幻想曲拔萃,115,8,<a href='./?m=info&type=music&id=449' target='_blank'>点击查看详情</a>,6.96%,1.69%,0.12%,110,13,11.82%,1.92%,0.24%,108,6,5.56%,1.73%,0.1%
450,二色莲花蝶　～ Ancients（二色莲花蝶　～ Red and White）,其他作品，蓬莱人形，东方非想天则，核热造神非想天则，东方深秘录，深秘乐曲集‎，东方凭依华,323,34,<a href='./?m=info&type=music&id=450' target='_blank'>点击查看详情</a>,10.53%,4.75%,0.52%,308,29,9.42%,5.36%,0.53%,296,30,10.14%,4.73%,0.51%
451,Herselves,其他作品,8,2,<a href='./?m=info&type=music&id=451' target='_blank'>点击查看详情</a>,25%,0.12%,0.03%,7,1,14.29%,0.12%,0.02%,9,2,22.22%,0.14%,0.03%
452,Titled Maid,其他作品,0,0,<a href='./?m=info&type=music&id=452' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,1,0,0%,0.02%,0%
453,稀翁玉　～ Fairy Dance,其他作品,2,0,<a href='./?m=info&type=music&id=453' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,1,50%,0.03%,0.02%,1,0,0%,0.02%,0%
454,天鹅绒少女战　～ Velvet Battle,其他作品,4,0,<a href='./?m=info&type=music&id=454' target='_blank'>点击查看详情</a>,0%,0.06%,0%,4,0,0%,0.07%,0%,3,0,0%,0.05%,0%
455,Castle Explorer -in the Sky-,其他作品,1,0,<a href='./?m=info&type=music&id=455' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,0%,0.02%,0%,1,0,0%,0.02%,0%
456,俄耳甫斯的诗　～ Pseudoclassic,其他作品,2,1,<a href='./?m=info&type=music&id=456' target='_blank'>点击查看详情</a>,50%,0.03%,0.02%,5,1,20%,0.09%,0.02%,0,0,0%,0%,0%
457,新幻想　～ New Fantasy,其他作品,0,0,<a href='./?m=info&type=music&id=457' target='_blank'>点击查看详情</a>,0%,0%,0%,2,0,0%,0.03%,0%,0,0,0%,0%,0%
458,奥尔良的圣骑士,其他作品,1,0,<a href='./?m=info&type=music&id=458' target='_blank'>点击查看详情</a>,0%,0.01%,0%,2,0,0%,0.03%,0%,1,0,0%,0.02%,0%
459,"My Maid, Sweet Maid",其他作品,3,1,<a href='./?m=info&type=music&id=459' target='_blank'>点击查看详情</a>,33.33%,0.04%,0.02%,2,1,50%,0.03%,0.02%,3,1,33.33%,0.05%,0.02%
460,樱花之恋塚　～ Flower of Japan,其他作品，蓬莱人形,256,33,<a href='./?m=info&type=music&id=460' target='_blank'>点击查看详情</a>,12.89%,3.76%,0.51%,184,25,13.59%,3.2%,0.46%,175,14,8%,2.8%,0.24%
461,少女战士　～ Heart of Valkyrie,其他作品,1,1,<a href='./?m=info&type=music&id=461' target='_blank'>点击查看详情</a>,100%,0.01%,0.02%,1,0,0%,0.02%,0%,2,0,0%,0.03%,0%
462,神秘的人偶　～ God Knows,其他作品，蓬莱人形,20,1,<a href='./?m=info&type=music&id=462' target='_blank'>点击查看详情</a>,5%,0.29%,0.02%,19,0,0%,0.33%,0%,16,1,6.25%,0.26%,0.02%
463,Witch of Love Potion,其他作品，蓬莱人形,17,1,<a href='./?m=info&type=music&id=463' target='_blank'>点击查看详情</a>,5.88%,0.25%,0.02%,14,2,14.29%,0.24%,0.04%,10,0,0%,0.16%,0%
464,Magical and Hopeless,其他作品,1,0,<a href='./?m=info&type=music&id=464' target='_blank'>点击查看详情</a>,0%,0.01%,0%,3,0,0%,0.05%,0%,0,0,0%,0%,0%
465,Sacred Battle,其他作品,0,0,<a href='./?m=info&type=music&id=465' target='_blank'>点击查看详情</a>,0%,0%,0%,2,0,0%,0.03%,0%,1,0,0%,0.02%,0%
466,酒鬼的雷姆利亚,其他作品，东方儚月抄,1,0,<a href='./?m=info&type=music&id=466' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,0%,0.02%,0%,2,0,0%,0.03%,0%
467,AN ORDEAL FROM GOD,其他作品,7,0,<a href='./?m=info&type=music&id=467' target='_blank'>点击查看详情</a>,0%,0.1%,0%,7,0,0%,0.12%,0%,7,1,14.29%,0.11%,0.02%
468,好奇的上海古牌,其他作品,14,1,<a href='./?m=info&type=music&id=468' target='_blank'>点击查看详情</a>,7.14%,0.21%,0.02%,7,0,0%,0.12%,0%,9,3,33.33%,0.14%,0.05%
469,妖妖跋扈　～ Speed Fox!,其他作品,4,0,<a href='./?m=info&type=music&id=469' target='_blank'>点击查看详情</a>,0%,0.06%,0%,4,0,0%,0.07%,0%,3,0,0%,0.05%,0%
470,黄昏的魔术师,其他作品,4,0,<a href='./?m=info&type=music&id=470' target='_blank'>点击查看详情</a>,0%,0.06%,0%,4,0,0%,0.07%,0%,8,0,0%,0.13%,0%
471,Magic of Life,其他作品,1,0,<a href='./?m=info&type=music&id=471' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,0%,0.02%,0%,0,0,0%,0%,0%
472,Plastic Space,其他作品,1,0,<a href='./?m=info&type=music&id=472' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,0,0%,0%,0%,1,0,0%,0.02%,0%
473,Inventive City,其他作品,0,0,<a href='./?m=info&type=music&id=473' target='_blank'>点击查看详情</a>,0%,0%,0%,2,0,0%,0.03%,0%,0,0,0%,0%,0%
474,梦幻回廊,其他作品,60,3,<a href='./?m=info&type=music&id=474' target='_blank'>点击查看详情</a>,5%,0.88%,0.05%,43,3,6.98%,0.75%,0.06%,40,4,10%,0.64%,0.07%
475,蓬莱幻想 ～ far East,其他作品,13,0,<a href='./?m=info&type=music&id=475' target='_blank'>点击查看详情</a>,0%,0.19%,0%,12,0,0%,0.21%,0%,9,2,22.22%,0.14%,0.03%
476,巨大的影子与渺小的结局,核热造神非想天则,12,1,<a href='./?m=info&type=music&id=476' target='_blank'>点击查看详情</a>,8.33%,0.18%,0.02%,6,0,0%,0.1%,0%,11,1,9.09%,0.18%,0.02%
